"","Product Line","Date","Cycle Time Hrs","Yield","Supplier Quality","Units per Day","Capacity Utilization","Overall Equipment Effectiveness","Health and Safety Incident Rate","Environmental Incident Rate","Downtime Rate","Time to Innovate Days","Cost Per Unit USD","Energy Cost Per Unit USD","Customer Fill Rate"
277,product line 578,2016-09-04 23:04:08,56.1187132533066,0.754058246523159,0.812813900640366,314,0.786466001051043,0.834769787486742,0.011609882620348,0.0110588088564072,0.00415648153691648,29.5855567679488,27.4361636723063,3.76742310899867,0.857640705683213
278,product line 423,2016-07-19 12:29:59,48.6986218993415,0.77740271886273,0.832278673797881,265,0.842595382204331,0.834206758754308,0.0102988346525856,0.013014601197281,0.00500724639191199,30.7524675750373,27.1061766816676,3.41589015015247,0.897990880321384
279,product line 527,2016-06-04 20:07:57,68.704717960768,0.816278632109017,0.864824408438081,254,0.803098058360164,0.810444980603346,0.00991910393837584,0.0113238433479616,0.00494901408815296,33.1786736681109,35.5064451368493,3.03797950961445,0.893355401825208
280,product line 352,2016-07-06 12:22:09,62.5304378497291,0.79952198809294,0.870635092540009,274,0.88531605416512,0.791236854442441,0.0101906615298532,0.0126877176825477,0.00465508342620152,33.5743030991225,34.9404982047106,3.04988035951618,0.892364375571758
281,product line 562,2016-06-18 10:55:37,54.7769297249593,0.819331476378494,0.870552594731416,307,0.733172616469433,0.781380685893451,0.0106654273909895,0.0082715512685407,0.00452147146925049,27.5007735559455,29.0202881651239,3.1602439396807,0.862355207927431
282,product line 562,2016-06-28 21:14:42,46.6827673465861,0.766822828907075,0.826573247319603,186,0.82140337427604,0.817906590457859,0.00901216354814106,0.0117048322932992,0.00551192897424538,30.1726577677499,26.7700673941443,3.22783316256509,0.883475419550601
283,product line 458,2016-05-07 08:06:31,68.5005363793204,0.789449387830067,0.847418575102011,216,0.796712643762112,0.790812058936947,0.00817322177476489,0.0111838520252872,0.00373786893633614,37.4733464753777,34.7212139886637,2.85755394049816,0.875763327330789
284,product line 427,2016-03-25 14:59:09,61.9585056215818,0.829281883233734,0.873005667614767,201,0.767893036610736,0.805433234246503,0.00771509452778466,0.0110852669392333,0.00422306280269921,35.3260317068557,35.5123302246512,2.8217273996385,0.895463281359728
285,product line 374,2016-04-11 11:34:55,39.2322995142342,0.792616170396154,0.807482607648063,320,0.77206931595101,0.828504598500034,0.0118929354425773,0.008659651840842,0.00451004571118531,44.361329117917,29.7583532530563,2.98235664736211,0.883276110014594
286,product line 526,2016-05-31 06:54:03,57.4218973984099,0.808488778994432,0.836478864505189,262,0.741586775670815,0.83884042411451,0.00986813768343557,0.0118643825855408,0.0043775784763737,34.9887036184054,30.1251847091559,3.30503404401041,0.884851125160139
287,product line 386,2016-05-09 14:19:45,55.332487249253,0.727786179910648,0.788385367814269,235,0.842585142822121,0.822147507562825,0.00980270511749005,0.00820130591385293,0.00393491676506364,33.9507388571472,31.5668187704452,3.31380660330072,0.888910941655424
288,product line 360,2016-05-04 19:50:41,27.6771646602444,0.833136699202342,0.866920718401355,236,0.857226926853001,0.742797476009807,0.0119189829120906,0.00922584755688653,0.00638480008552719,38.7848397903114,31.099634156523,2.7425012462123,0.871753798721432
289,product line 298,2016-05-04 17:35:13,55.2884399615812,0.821753642642862,0.840808310406957,155,0.811859951237166,0.766458871937819,0.00934448873830771,0.0126204016910949,0.00420198530585718,31.5015524091534,31.6929425678216,3.59253630093959,0.887135302706662
290,product line 529,2016-08-03 05:45:22,45.013362458556,0.813448376991886,0.878461366553457,250,0.851353599434667,0.766373710138415,0.0107833544338473,0.00987521802705753,0.00713316686448563,12.7803252822137,21.0155476051828,3.29369066725724,0.917903649752166
291,product line 585,2016-08-27 15:22:58,47.1055524683978,0.750732975641458,0.808779120279255,234,0.792308935397884,0.763158475763397,0.0111146038945695,0.00983294675604341,0.0044334709061998,27.7738742379088,24.1557927573653,3.70774331621641,0.830315172624794
292,product line 766,2016-07-31 23:19:45,51.9425492735336,0.790144153090476,0.853035622626159,347,0.747458215407948,0.881541014743142,0.0113567546276033,0.00934858862486689,0.0059771828600106,28.3331806020315,28.8433051088627,3.16079872556419,0.887178774551113
293,product line 340,2016-06-29 22:41:36,53.144107653557,0.806640852014469,0.877497000470485,216,0.856009539615976,0.747149762827507,0.00933644944631855,0.0113905692107127,0.00459786179776764,24.6625174204499,29.9395635471842,3.29554945224025,0.879305586698892
294,product line 261,2016-03-21 08:41:16,47.4213136840165,0.83958360983369,0.901214548606455,260,0.801011606279271,0.79810966131261,0.00818060151385526,0.0106713942194826,0.0039485063665605,37.528879225962,36.2948077571147,2.61311203159751,0.89047162878979
295,product line 382,2016-04-20 10:06:38,59.3830790554646,0.775018526698185,0.853668233038398,244,0.807964819590358,0.827518770454345,0.00813175852092662,0.00934347292800178,0.00332961273548777,35.7060218945587,38.0339992966094,2.98313054729333,0.878430741816556
296,product line 237,2016-06-08 05:02:02,45.143872329635,0.799571402045707,0.817325755509655,241,0.873986744904751,0.769121681974112,0.011737552093298,0.0137069407386916,0.0045284427970694,45.2456196343371,30.9477952741382,3.22748746358361,0.873820738102271
297,product line 503,2016-07-10 17:58:05,58.0612541061275,0.813446206408755,0.901352676913591,227,0.807767116742788,0.766058400575539,0.00809151741379814,0.0120228428705951,0.00442129036946152,27.9693409185583,31.8379651936821,2.93614842524136,0.859853327480854
298,product line 588,2016-06-11 14:39:46,49.1208138963374,0.801787650248657,0.885934258719094,285,0.813357959350869,0.809081786670607,0.00943970456866558,0.00921273521784149,0.005845567787979,31.1247379319653,31.0995091633133,2.52276034015036,0.885782859708718
299,product line 447,2016-06-30 13:47:16,33.186784880525,0.873818528914751,0.848742411484281,238,0.766396007408197,0.773517790565032,0.0135702371365637,0.0125875625090847,0.00647863052311058,29.5168689456062,24.6430072114446,3.87173773118298,0.883298181557057
300,product line 546,2016-08-16 07:25:58,45.3707848364895,0.77461275045826,0.81974700615862,334,0.795324442656086,0.800189229382386,0.0127973263525196,0.0106945491606078,0.00460353264022195,40.0684885044596,28.4104637387831,3.29230128083014,0.837531932079411
301,product line 316,2016-04-28 04:36:58,35.1196280847712,0.839841375291523,0.813925257419231,297,0.749327515155682,0.805166447682514,0.0133096488075889,0.0105613970939043,0.00480930947954103,40.2450367866719,27.5217998272518,3.58336074442058,0.883844803102575
302,product line 657,2016-07-09 13:15:29,42.4352872114187,0.753038119097567,0.80720958296291,258,0.736702616710518,0.838446290160649,0.0109581695381529,0.00883156454266106,0.00394420569317091,38.7744686623623,32.4654070286934,3.53977275252832,0.817524676405381
303,product line 494,2016-05-09 07:17:56,40.247000791368,0.846264188498372,0.851523346177124,264,0.762757727753593,0.790680065096688,0.0120330629781831,0.00927412964891094,0.00624817674347291,31.0942850795757,27.1409551663068,3.19989056992374,0.896645494865493
304,product line 509,2016-08-09 20:42:05,44.4722593031753,0.763310786826607,0.859361439350113,297,0.830008424652737,0.763815843676753,0.011109504961426,0.00673089699341721,0.00481910243207167,20.3178784540799,27.6418150503039,3.39901184486315,0.851859573787096
305,product line 287,2016-04-24 23:48:31,46.1429012354327,0.754202609583544,0.865174948791658,243,0.846331615039814,0.819398587532115,0.00631943435422226,0.0101262830086928,0.00338345282647656,33.1623527280934,31.3922820850484,2.60512455749474,0.888568938969107
306,product line 260,2016-06-17 23:53:58,45.438778115326,0.831408077402662,0.868593788328797,200,0.851720327614137,0.748533115244975,0.0104996458200334,0.0134155696548468,0.00442559499029862,34.3679928507597,33.0488553071175,3.47749132639699,0.863670158616039
307,product line 563,2016-07-22 12:22:45,60.8335566863778,0.728062282374233,0.776534682784258,262,0.828913339880679,0.816567572437425,0.0119361480770314,0.00928707680160198,0.00442203423992042,35.8370936333701,31.2665618411197,3.58112035801605,0.860502429551338
308,product line 289,2016-05-02 23:31:22,36.5266776886841,0.80998228266587,0.85452540481306,183,0.792701521056679,0.824915728688996,0.00794711073118831,0.0135232918488552,0.00391736347383693,34.7822828245034,30.2388198720856,3.37859926646169,0.881106759164953
309,product line 521,2016-07-06 08:52:48,61.5578726499434,0.801662097663717,0.882124565138878,196,0.809723510635227,0.787571966561072,0.00787042346320752,0.0123911536709762,0.00449098747933566,26.4088830275984,32.1296597501125,3.17461420929564,0.871920858868301
310,product line 530,2016-05-14 18:43:47,55.051665310871,0.781425569061933,0.844890599356055,338,0.794323876043042,0.82493547051089,0.0106504075513806,0.00742516864589601,0.00504811122396011,35.4433739371715,31.167273873447,2.61322916826589,0.893731997220708
311,product line 661,2016-07-03 14:31:00,54.900510440297,0.798352581139059,0.855930292524364,207,0.786753365646373,0.73759424694969,0.010960425655291,0.00776826643580654,0.00526609408841081,30.4766406282107,33.5123521698516,3.18638958874964,0.830017992965424
312,product line 524,2016-07-06 05:35:40,27.9159446861657,0.831433557527036,0.834830272960993,281,0.774650128714188,0.770852407285724,0.0131407786831268,0.0115531487444871,0.00620441079993049,40.6071277050543,23.6102376428044,3.12534699082882,0.853198782766124
313,product line 523,2016-04-24 13:58:38,41.6167835387352,0.812198959035775,0.877014356007804,309,0.834777879422031,0.788635109886897,0.0100435547447216,0.00800084400737643,0.00701668906598753,34.4761302278624,25.9740259687709,1.93198907086948,0.91909880093143
314,product line 482,2016-04-25 12:44:10,54.8763415321824,0.81388800454639,0.875788483972493,147,0.803050992941126,0.794502519164427,0.00728278942731422,0.00977274015564859,0.00568302063026234,17.047450231437,28.4295008190255,3.19592909155287,0.923096333404747
315,product line 601,2016-08-11 08:25:55,43.5842786086074,0.833208173990192,0.876039553867736,255,0.773317671415647,0.773259949439576,0.0111368809733115,0.0122566276389354,0.00572353111067078,29.5356857467965,26.6089295615035,3.29926398757093,0.852690677628962
316,product line 305,2016-05-25 03:54:20,38.835958644992,0.865741025204622,0.886074108979847,219,0.806107962374322,0.722587138853253,0.0103537015956253,0.0131947774242066,0.00513108013117859,36.211047824154,27.628418524835,2.97499438994598,0.867584881647405
317,product line 427,2016-06-13 14:46:05,48.4281468762635,0.822221493026412,0.871909158624217,342,0.804897196366415,0.77750079562261,0.0117556468553415,0.00882102596767364,0.00527571971944441,30.5446749271707,28.45149897534,2.91581916216759,0.887847681174892
318,product line 422,2016-04-03 20:53:43,56.1573471223751,0.792284047729191,0.835991367656703,307,0.780683071651308,0.826156218936463,0.0110643068671052,0.00666965243592008,0.00407252353335224,38.5841482426047,37.9912339223591,3.01522745187781,0.881781174482771
319,product line 524,2016-05-26 09:52:14,41.3015060736466,0.786349310522489,0.85088483045204,231,0.794713411483708,0.78318877149559,0.0101443561620105,0.00709742400872999,0.0052159928123231,27.5181879040117,30.1604436421137,3.16698558824466,0.864723930735873
320,product line 355,2016-05-12 08:40:11,44.7513166121006,0.850410913398839,0.874148164509902,268,0.815933410157222,0.794056082573911,0.0103024757482156,0.0127966896853631,0.00595174217412702,33.3384800196659,26.3491283499813,2.82384322440113,0.921528737282197
321,product line 406,2016-06-28 03:51:26,51.0600608264662,0.816206192351008,0.844802304815522,219,0.774817753501133,0.833687055851244,0.00918832381446504,0.014553921749104,0.00452419871290262,26.2126391678554,25.4735266770142,3.76582014207401,0.903455000979321
322,product line 483,2016-07-12 08:23:28,46.9759547113697,0.794954816559749,0.882241123781209,216,0.851595399481242,0.773946682889245,0.00883549183507319,0.0106727396354274,0.00571950553682619,20.7207146192583,26.8121370499366,3.09166182552123,0.890168573726008
323,product line 486,2016-05-19 17:32:38,48.4866453979379,0.784778635049266,0.854947598404317,196,0.794347154201742,0.782975052270056,0.00865391411871722,0.00886324050833282,0.00441746612203542,29.5858583074506,32.0689529621672,3.14397077818188,0.860952718157034
324,product line 579,2016-06-26 08:08:37,47.5065781785371,0.721224956874787,0.811414580915747,271,0.790657851639881,0.869714799098775,0.0083389901228666,0.0100306026564071,0.00406444665388883,34.9501034621689,27.7699784129332,3.00878879618636,0.869911445665851
325,product line 446,2016-05-23 03:55:36,55.737332178149,0.797548261939535,0.859785620155543,244,0.773149793071188,0.82713437094095,0.00803785759382208,0.0125080012633318,0.00359221402075989,38.1612868436204,33.2475291347139,2.96795668874712,0.869643270913438
326,product line 526,2016-07-30 16:54:19,49.1573928132342,0.749987245610365,0.837478212226161,314,0.818970697443205,0.840367663895963,0.0100159011092313,0.0100328080815369,0.00462749309676405,28.463895654509,27.0705557886641,3.19901224833418,0.879545767616014
327,product line 490,2016-05-30 08:23:22,33.1844719480422,0.785691051372723,0.834444880226369,179,0.823074378386624,0.79788575140934,0.00915284895972833,0.0113591901298719,0.00596431832838066,32.5663562079867,24.6882336976534,3.00841508286339,0.884718267337313
328,product line 461,2016-07-12 11:27:17,52.1826334598807,0.774622385289613,0.886968012183891,247,0.848669166787627,0.810296091719185,0.00778949051838287,0.0118260982389324,0.00420143276830085,31.0284085228183,33.7201225013732,2.87114130985974,0.86458226480761
329,product line 341,2016-06-23 17:18:03,52.7339177331531,0.759304683969265,0.823290598974799,263,0.786387866577315,0.834900719610186,0.00854947684204317,0.0123138551974349,0.00279106339434847,31.1479079017148,27.5024368918255,3.57876946767556,0.875557469377657
330,product line 635,2016-05-07 05:32:08,74.030782375007,0.715037289054685,0.828170017940602,202,0.850573287441973,0.774007243290673,0.0065127012449257,0.00787368405204629,0.00444841404894026,38.5743560871602,32.824934562484,1.95089543837885,0.872358279349884
331,product line 724,2016-07-27 22:45:45,51.3655945377521,0.773468995906112,0.818718467066043,297,0.744548190374125,0.814728784409274,0.0122825963877619,0.00773925228038664,0.00516909411220232,30.999171670377,28.9892660846897,3.46755319564657,0.845624542624725
332,product line 391,2016-05-01 18:30:47,46.0999195823673,0.809017490220404,0.846822729772385,163,0.819965131561454,0.742873340199019,0.00907749824692614,0.0111042488865417,0.00493138039694731,35.9734503385441,29.5423522188406,2.94047705256526,0.86964373895448
333,product line 519,2016-04-21 21:40:53,59.44716915285,0.786593891173369,0.832576880565026,126,0.747630694113795,0.851439200640571,0.00545089495606722,0.0145897297173863,0.00393663677671289,35.4897167463489,29.1739158027793,3.06237151860464,0.895444807996891
334,product line 439,2016-05-31 02:02:08,52.6405152499456,0.779694718844456,0.836818555788792,199,0.847718938345264,0.801542423800038,0.00906163584513929,0.0117040554091469,0.00510604226173505,33.5884219482458,30.4161593455435,3.04019188410346,0.892797261586675
335,product line 543,2016-07-07 03:53:02,34.0542381222963,0.880875659455256,0.893291055661301,286,0.805758050781518,0.753219518595613,0.0144052886883609,0.00903838070651108,0.0075880160523522,26.6876394429075,29.8829234819416,3.35360847694618,0.878941334364855
336,product line 646,2016-08-12 17:29:08,54.4954396882172,0.826508831280234,0.87885976880623,341,0.785342994447942,0.824539794047286,0.0111974493189957,0.0124490633978055,0.00629538235002185,29.5428911135604,25.3913163921022,2.87625770158312,0.898141407699583
337,product line 457,2016-05-24 07:34:13,46.2748019028588,0.798339141059117,0.849472418526189,234,0.822323038167908,0.833376687344754,0.00951403363237222,0.0122237590788362,0.00515303772624272,38.839285090318,32.8259307162398,2.94564679954073,0.887412810436369
338,product line 434,2016-05-23 16:59:47,56.2429205645817,0.737981320157323,0.847125525978159,249,0.868048879362632,0.856715552578911,0.00699227660227126,0.0112045218193783,0.00429517365142461,35.6599822454781,33.0132466267822,2.55528981412255,0.902779587858017
339,product line 474,2016-07-05 14:50:10,55.8246092958343,0.787928611972767,0.859142111658115,272,0.785849379009324,0.797420950780989,0.00928364140798055,0.0104929503113577,0.0040624838656489,26.5017937809816,28.3303091575916,3.2851924056873,0.872647124388067
340,product line 317,2016-06-26 13:57:34,48.4138031288957,0.860987203135695,0.903840763512229,173,0.811526881491356,0.731758281457846,0.00823925137195685,0.0160956376969216,0.00445222651737125,31.5400160389114,28.2787764329335,3.16860241054109,0.865950050833506
341,product line 538,2016-07-28 02:38:41,57.8796078810174,0.78764469215976,0.857969446843819,196,0.837155816026408,0.786553770535914,0.00857984012693927,0.0136493716969528,0.00518713616232726,29.0679528425449,27.8917119345703,3.11720510162197,0.878964136830904
342,product line 646,2016-07-25 15:39:54,43.8739464312397,0.748195188689896,0.785827124828961,251,0.770051662503868,0.834200563615674,0.0119102496562269,0.00991042899324114,0.00468281079055573,38.3324196147651,29.5012270268224,3.6509219519694,0.836008517753032
343,product line 667,2016-06-01 20:55:16,68.7353498439933,0.759106323124277,0.798372052685837,293,0.794383936266186,0.831286109946689,0.0125863135423428,0.00671111039591627,0.00496798477143553,40.3413978974229,38.7330600167831,3.16403192875367,0.866718717836052
344,product line 258,2016-04-13 01:17:54,43.8374642585013,0.877462718424294,0.95134655473705,202,0.89102519299669,0.711609892072177,0.00798282163438266,0.0111301079988608,0.00660173648728883,24.3411138163064,29.7717085364379,2.21330650048901,0.926810392372082
345,product line 450,2016-07-26 08:21:38,23.6183430105608,0.800820759544041,0.868869289014415,287,0.852038663824286,0.760371851874638,0.0122624656737452,0.00932509188413408,0.00592378935335861,33.3503415964205,28.2584010004703,3.06429856546664,0.843206744082182
346,product line 692,2016-06-15 14:00:31,64.576553132291,0.748197368784075,0.828569139014163,238,0.776904042717548,0.829383971764275,0.00894915350388266,0.00819842331669701,0.00447056877388333,32.0093986448511,33.6445113740042,3.02646572386566,0.862693300003476
347,product line 522,2016-08-02 20:18:41,39.3505504941292,0.785716562818805,0.841334827772589,204,0.772701626436984,0.791179254588172,0.0102499111931732,0.0112606969110606,0.00415284355139005,28.7538266520774,29.328873758186,3.87721872296467,0.827592006341206
348,product line 511,2016-05-25 17:27:03,64.8552506100595,0.811372989422541,0.891110318589608,252,0.819014273064235,0.825600432586766,0.00822458775763185,0.0106827717033674,0.00528430481446684,25.7989652598949,33.6289018421246,2.81200200413273,0.916814935789685
349,product line 446,2016-07-19 03:42:35,31.5638816751166,0.839952774897692,0.856132313230159,323,0.812998362298763,0.827807351204858,0.0140289077264375,0.00975341386656439,0.00710034012411574,18.9867475449742,23.8766506059117,3.87933145545043,0.922543534938045
350,product line 714,2016-08-03 00:39:00,56.9906347767791,0.791705727111759,0.874125298516726,234,0.797620138934615,0.776440298903552,0.00885823542306154,0.0118457761655301,0.00550098100872878,33.95987924084,29.0787966635471,2.60736034937258,0.849036079824756
351,product line 468,2016-07-05 15:25:14,58.1156174963138,0.736450849468566,0.821060238602745,191,0.796395060056194,0.869351708192087,0.0073036822089857,0.0122934898611525,0.00305999731837407,25.9564446287652,31.6896238806569,3.8623670162247,0.875570422878637
352,product line 605,2016-07-20 05:28:48,51.6503324562517,0.787693637351733,0.839817744931343,213,0.810573045326674,0.785244344525603,0.00893647820023578,0.0139372941409845,0.00572890026207245,35.4192233367403,22.9069775631299,2.75259966772005,0.877432422752813
353,product line 563,2016-07-08 17:11:21,64.2923813301854,0.79638804210847,0.851732067624583,309,0.799163419897343,0.841503426697304,0.0107780014122952,0.0109811896656587,0.00506494248526162,30.5723217869315,32.0838530468206,3.20544886200927,0.897609313826765
354,product line 566,2016-06-11 20:00:23,40.6802414917918,0.746406210559435,0.807719634867674,250,0.80829129246005,0.854916363118848,0.00987966657617139,0.00999567539683114,0.00522126719136245,37.0604341810077,28.1826646285366,3.04516848727639,0.878490286673489
355,product line 406,2016-07-09 15:21:36,41.9038808998988,0.789490360054096,0.832806432267092,233,0.81952373000047,0.826801982527306,0.00997290224647105,0.0140356174279486,0.00468727788235888,34.9296197743173,27.5008277360566,3.46719748132662,0.878578134181988
356,product line 384,2016-06-22 17:45:07,43.0408061619798,0.7810567897566,0.849103890233877,280,0.818391203802918,0.82495547297181,0.0106538965387899,0.00962198753784928,0.00412520355953367,30.4503821156593,33.2381262077222,3.53814774650803,0.867728391890556
357,product line 609,2016-06-20 12:05:46,50.5957211492569,0.766351723214649,0.827306197626176,292,0.796959966097264,0.798094020288283,0.0114535285821167,0.00692189579922341,0.00529404139530498,32.571049785035,29.9857626075345,3.01201405002946,0.864427584497453
358,product line 365,2016-02-22 19:54:26,48.0149255312667,0.827306841810579,0.866923731397091,229,0.761559961501077,0.806053009551025,0.00832397882163801,0.00957846757998544,0.00407684276731986,42.2919511358918,35.9876024676427,2.58042245093742,0.882450778201522
359,product line 634,2016-07-27 02:27:13,57.4098262587514,0.795332316506127,0.874658755193423,217,0.819902818610585,0.748497937520448,0.0110302462502662,0.00751171441958884,0.00531285355918964,23.7410712472273,36.048109248406,3.42314592807073,0.838381255108878
360,product line 533,2016-06-27 13:44:36,40.6810699832618,0.750749033123117,0.830414488486059,213,0.829967281880969,0.793874693399594,0.00949005488067458,0.00904331412735282,0.00502087531956666,30.899126816194,28.5262517934177,3.13509414602073,0.856854503108104
361,product line 423,2016-04-27 11:08:24,48.9187874367267,0.776160697245165,0.828572774645776,209,0.800897397329611,0.846444978785038,0.00858641419334619,0.0111643097711806,0.00417353893872132,37.9574000568714,33.7808544137627,3.15461660450609,0.884702298138068
362,product line 552,2016-06-19 00:50:57,44.9898496720671,0.802887358551172,0.878042859490143,199,0.783262863526348,0.782140696001716,0.00854397302612371,0.00990048548426253,0.00501513850360975,25.1935878063671,29.4631195922748,3.16722433181494,0.860932198343127
363,product line 638,2016-04-23 05:41:22,64.3459730555301,0.802374802883443,0.856091372988494,274,0.750700586937596,0.785257905600409,0.0113286634633445,0.00464330910308391,0.0044319867250057,37.2989193052204,42.5395031187703,2.93170992149162,0.841152180570208
364,product line 646,2016-07-08 07:56:49,55.4193078790833,0.792868845024592,0.867955692461873,284,0.79606156028717,0.792867766504335,0.010331244691455,0.00918203878937454,0.00534369790245888,33.0293649123196,32.0557186637032,2.77896070730154,0.859201419593364
365,product line 477,2016-06-30 17:47:34,47.6893301450111,0.763712296754448,0.791477284952196,286,0.808430177994003,0.822624446686146,0.0117183791661093,0.0111589996373526,0.00492755345951596,37.8697178893679,25.3183591078682,3.31993334229333,0.882733849652972
366,product line 352,2016-04-25 20:39:57,48.64610698476,0.828998917076528,0.859448667670038,104,0.804528666483299,0.787529496685848,0.00734557021717139,0.0145289806116845,0.00465382148846439,32.3472435795169,30.9027273949016,3.33605986284429,0.891059868833154
367,product line 397,2016-04-12 13:33:04,49.001618496679,0.870252302130556,0.904685763806576,181,0.769248729782816,0.806000510965414,0.00817311324184845,0.0118683166083916,0.00544311681306576,23.1436703271206,31.6406275303973,3.26267890693322,0.918231828464468
368,product line 316,2016-04-19 00:15:20,46.1217892866267,0.827499192285473,0.90285604348214,237,0.825514937951491,0.785854590369518,0.00828336086274156,0.00934893654430073,0.00488311966772004,24.9766282008934,32.2332727800967,2.87695117423091,0.905744442304485
369,product line 566,2016-08-01 18:18:17,45.2303490886941,0.76837744119138,0.839599189446347,328,0.850940049162827,0.785705822749268,0.0130452915673879,0.00789563523421956,0.00551008154334273,37.3688505166002,33.1140080162357,2.99592673013514,0.844550020129779
370,product line 442,2016-06-19 01:56:38,46.7425075359016,0.82297786656921,0.888219578825856,240,0.790310427897502,0.796158768388796,0.0091135488286509,0.0117188054492234,0.00450805234085238,29.6347380195912,31.8755812842908,3.20995031981059,0.867097888005014
371,product line 698,2016-04-09 02:31:53,62.1383716849416,0.749038216341993,0.847709990757962,165,0.767636114089663,0.849395194291874,0.00588637656504713,0.0075846485506016,0.00458469544346897,31.0258055186989,35.8468401081235,2.61476333288945,0.88070541116436
372,product line 337,2016-05-31 17:48:27,43.8570688328562,0.75804005341611,0.804419419030541,217,0.766865381309902,0.786883453377791,0.00992199276954227,0.0100597418564073,0.0020569837431728,40.8944190260977,33.8387126633898,3.75097213621139,0.811719934319242
373,product line 401,2016-07-08 14:53:26,22.5659695960534,0.780431385577179,0.841980944714102,243,0.843016773905343,0.788352184735774,0.0107853586514819,0.0100158175427167,0.00577464162331147,26.4901643345089,22.4825322379119,3.36438463299531,0.875662504486037
374,product line 559,2016-07-02 05:11:05,58.9438805382925,0.782973232411182,0.827015614641658,296,0.753822086802768,0.810560522742518,0.0118103558336829,0.00845340097541205,0.00380235670557717,33.887933602069,34.5432664376826,3.60511813138972,0.843789013960744
375,product line 546,2016-06-13 19:18:01,67.879110611204,0.812545548462355,0.843334604885739,210,0.751967056853439,0.792650478163385,0.00959394005561334,0.0120200747935601,0.004042372536519,33.0237034370048,32.9917721367594,3.45458594960577,0.864659157807662
376,product line 535,2016-06-18 02:31:14,58.5401669686383,0.812511493063942,0.862695548511057,246,0.798843369910236,0.797630674333714,0.00993997619538927,0.0114864585015414,0.005108095003699,33.3256116758682,32.1031179904991,3.02737524870498,0.879397216474688
377,product line 467,2016-05-10 02:10:08,47.969086780717,0.76569883463936,0.794325083610678,227,0.801242304710106,0.799066680858231,0.0106403886688577,0.00974506878616292,0.00459632662049039,42.0301982526935,29.8237845717208,3.08333464434261,0.867437392860554
378,product line 347,2016-07-26 18:56:06,46.5093201823086,0.736226331600236,0.810319037977162,178,0.848245913340928,0.773373186654942,0.0100914377108518,0.0105640742000339,0.00279235359832523,31.6304522597303,34.4333534948552,4.0879951220983,0.817543752645398
379,product line 575,2016-05-29 02:02:35,53.4199934908394,0.714731594875952,0.797407684415368,245,0.788281623979926,0.825120701237703,0.0102177286365832,0.00547506277651238,0.0032221698723156,37.9066146354854,38.5862970661752,3.36593911369498,0.823751006314859
380,product line 393,2016-04-09 09:06:59,74.1068962866433,0.814174560335549,0.927254822199662,128,0.778461683401717,0.854307165548071,0.00241066637907304,0.0146147301865735,0.00253195072247119,26.8616991171963,41.0656662320641,2.91432033690047,0.898982556703165
381,product line 364,2016-04-23 18:50:26,35.3375228542881,0.84906361861881,0.848518549903711,244,0.765937960617236,0.751267774219424,0.012319292180816,0.00906183787904146,0.00507944917701738,37.2358398180034,30.6007723676585,3.31552380290963,0.860477588040286
382,product line 450,2016-07-13 06:56:21,54.8456705516266,0.781938750186966,0.872532613907663,310,0.880211735713503,0.769340750429339,0.0112185795521896,0.00704716911123982,0.0058256549961303,18.5821984498435,28.9491964164318,3.08356574473534,0.904171215103185
383,product line 439,2016-06-02 21:07:47,30.6017494868955,0.863490585427567,0.829331932085509,249,0.734313487908907,0.747352375222933,0.0140965465179254,0.0105542421751368,0.00558984947961348,37.8438115827674,26.2938841327568,3.70389166814725,0.848203817441103
384,product line 662,2016-06-02 16:45:24,46.8864117273258,0.772789973369241,0.794331449615208,300,0.730626554502414,0.840834915249904,0.0125636198992821,0.0069543846427476,0.00511398825872995,37.0363891648588,29.8548327167872,3.37875414568406,0.86135641336585
385,product line 647,2016-08-15 18:14:56,46.2190672679028,0.733162406765815,0.788115484629245,264,0.819417966238323,0.815648975912335,0.011224348560931,0.0109288359174565,0.00547430615861222,36.2062766502201,23.2697192616339,3.18360287313777,0.860421493662661
386,product line 658,2016-06-07 20:08:00,60.3183723092804,0.781469857900886,0.849868609213902,220,0.72629119617788,0.794449257500697,0.00827872579837447,0.00897118748984691,0.00390592752314513,30.9962970519099,31.2840946381334,3.07728190670624,0.843692718917368
387,product line 454,2016-06-22 04:54:41,44.4429436701033,0.846302476957512,0.848849970204273,256,0.805590783268173,0.735218490224727,0.0133283266550776,0.0114044619871682,0.00559735125252512,42.1314235789852,31.7893007919101,3.18509126476101,0.846678840253234
388,product line 514,2016-05-18 15:54:31,52.2727084867195,0.775848118693591,0.824812893127105,260,0.793141319800636,0.828360312350074,0.0102836879262997,0.00915001843596639,0.00471856131222669,36.4523401583112,32.4155579085406,3.08460788845499,0.879606747374335
389,product line 441,2016-07-18 07:50:17,34.5058980144355,0.875895836491471,0.917024616968652,259,0.849552386016122,0.671943555467798,0.0134848387359364,0.00902047023919132,0.00671460840859954,28.9062815544615,31.3718580756177,3.04724443374383,0.840758890117647
390,product line 428,2016-05-05 22:18:57,64.0351201996873,0.847462538575467,0.908820028428148,181,0.762164652727058,0.76584673206102,0.00806872885530468,0.0092359649436172,0.0040811850586707,17.5885611579178,36.020892928758,3.53705695687994,0.882859793750569
